,Mass,RT,FORMULA,Isomers,Putative metabolite,confidence,Map,Pathway,max intensity,Fold change rings,Fold change schizonts,Fold change trophs,urbcs,ttest: rings,ttest: schizonts,ttest: trophs,ttest: urbcs,Mean: rings,Mean: schizonts,Mean: trophs,Mean: urbcs,SD: rings,SD: schizonts,SD: trophs,SD: urbcs,RSD: rings,RSD: schizonts,RSD: trophs,RSD: urbcs,Fisher: rings,Fisher: schizonts,Fisher: trophs,Fisher: urbcs,PeakID
510,647.621673127851,3.73574331919352,C42H81NO3,1,[SP (24:0)] N-(15Z-tetracosenoyl)-sphing-4-enine,7.0,Lipids: Sphingolipids,Ceramides,2930783,2.128867290182,2.04517868666033,2.57466965978662,1,0.153661820661167,0.217895381381335,0.0294084782944191,1.0,1327470.84375,1275286.2,1605454.1875,623557.348958333,703379.298930735,930210.20567801,475438.413430266,379641.968584615,0.529864216786671,0.729412900161556,0.29613950814169,0.608832482238908,0.775578520613064,0.42078708028619,2.60453888413531,0.0,n1511
508,301.298224349831,7.41757583618163,C18H39NO2,3,"[SP amino(18:0/2:0)] 2S-aminooctadecane-1,3R-diol",7.0,Lipids: Sphingolipids,Sphingoid bases,1932461,1.73228235049156,7.51498061488957,5.535844810101,1,0.570503465564629,0.172989799273526,0.0939463648382364,1.0,146860.459960938,637109.48125,469321.1328125,84778.5927734375,153722.714963962,742268.338862231,323379.947078632,116880.636962487,1.04672636191423,1.1650561806205,0.689037685434519,1.37865743153863,0.103351480496269,0.540306027841652,1.25066285631676,0.0,p1629
524,287.24609262042,3.90804444419012,C16H33NO3,1,"[SP hydroxy,hydroxy,methyl(10:2/2:0)] 6R-(8-hydroxydecyl)-2R-(hydroxymethyl)-piperidin-3R-ol",7.0,Lipids: Sphingolipids,Sphingoid bases,22377258,0.451158440589579,0.585540142948356,0.343882014957239,1,0.166493074362065,0.281069860989821,0.105156413920764,1.0,5375332.95507813,6976425.45,4097186.62304688,11914512.6666667,5313284.54117319,6375496.59282094,4823584.85398836,5119652.08527311,0.988456824084484,0.913862928589159,1.17729195610848,0.429698824325095,0.785441474505692,0.364724945270171,1.23511102350482,0.0,p635
509,299.282485824816,4.7393235736423,C18H37NO2,8,[SP] Sphing-4-enine,8.0,Lipids: Sphingolipids,Sphingoid bases,558112,1.82015654192472,1.22322873501899,4.2909601876184,1,0.244742386191138,0.703742890474318,0.00471933937817107,1.0,206272.4609375,138624.5609375,486280.65625,113326.76953125,90190.728209684,69671.8245405472,108617.651014116,91202.6583185248,0.437240763016889,0.502593653457696,0.223364120324528,0.804775947428516,0.525088016477746,0.0485859378636502,6.91472184737561,0.0,p2253
525,379.248875802471,7.40511166890462,C18H38NO5P,1,[SP] Sphing-4-enine-1-phosphate,8.0,Lipids: Sphingolipids,Sphingoid bases,1806147,0.176318388833111,0.17990120605564,0.216825162021103,1,0.0537579879013911,0.0440378744900141,0.0605788143029601,1.0,235028.2578125,239804.06875,289022.83203125,1332976.4375,67729.725389187,205385.884477473,36161.5962002765,469102.006729118,0.288176945272769,0.856473726855699,0.125116745781408,0.351920704321615,5.36622460472171,4.55699199411475,4.92328196421081,0.0,n1808
523,381.26456089576,4.4771725209554,C18H40NO5P,1,[SP] Sphinganine-1-phosphate,8.0,Lipids: Sphingolipids,Sphingoid bases,643509,0.376636949333966,0.812746625989095,0.425268318178236,1,0.256095709025596,0.720792709118199,0.283666896157525,1.0,125551.857421875,270928.9375,141763.115234375,333349.815104167,128852.230853852,209485.787886472,82070.1747146187,230366.317822473,1.02628693433732,0.773213041838589,0.578924740606421,0.691064783553239,0.619765152182503,0.0401882205237009,0.613761104096861,0.0,n2273
529,382.323524890587,4.67605412801107,C27H42O,17,"[ST (3:0)] cholest-5Z,7Z,24-trien-3beta-ol",8.0,Lipids: Sterol lipids,Sterols,168069,1.23484752984259,1.49098997286432,1.25783027845262,1,0.397256216547252,0.143163214766154,0.361451892252469,1.0,122777.275390625,148244.76875,125062.3828125,99427.0729166667,8844.45449322053,17075.7257101384,11846.2964773231,37811.6834143605,0.0720365757024762,0.115186025477465,0.0947230990719542,0.380295650924491,0.361572173494206,1.38451295525556,0.418563552213294,0.0,p2747
532,444.360399479703,3.56820250193277,C29H48O3,9,"[ST ethyl(3:0)] (5Z,7E)-(1S,3R,11S)-11-ethyl-9,10-seco-5,7,10(19)-cholestatriene-1,3,25-triol",5.0,Lipids: Sterol lipids,Secosteroids,264395,0.658961121005588,0.420659987703424,0.585603851251942,1,0.0421528369166047,0.0128913967398924,0.0387230907757247,1.0,147922.3671875,94428.971875,131455.263671875,224478.140625,20162.4059009888,18036.7775152645,8384.79641004999,34803.0793305902,0.136303970010376,0.191008936739676,0.0637844098124458,0.15503994836063,3.62274074519026,11.0067747077814,6.75213133352509,0.0,p1731
527,392.292826094048,4.20468542310927,C24H40O4,51,"[ST hydrox] 3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic Acid",10.0,Lipids: Sterol lipids,Bile acids and derivatives,690776,2.24768644039346,1.32650810928939,1.57449377944041,1,0.421262386315677,0.340726720629657,0.499755628332969,1.0,173133.954101562,102177.77265625,121279.520507813,77027.6276041667,206108.059564091,45309.7265144403,113994.688352774,23232.8425512517,1.19045429669553,0.443440146878841,0.939933534330151,0.301617007739635,0.214699260490223,0.243962256641078,0.14468375045223,0.0,n2243
531,462.37121660727,3.6174591700236,C29H50O4,1,"[ST hydroxy(3:2/3:0/3:0)] (5Z,7E)-(1R,2R,3R)-3-(hydroxy-propyl)-19-nor-9,10-seco-5,7-cholestadien-1,3,25-triol",5.0,Lipids: Sterol lipids,Secosteroids,182800,0.756158115151344,0.883041787182568,0.820222793482407,1,0.193126537156964,0.516914519633559,0.222312628419484,1.0,114271.201171875,133445.96015625,123952.705078125,151120.776041667,37358.2735641782,45084.182970629,11391.2561548218,27484.8811088205,0.326926409988355,0.337845993373202,0.0919000206380496,0.181873610159615,0.631266266038258,0.112051242889005,0.833846872831058,0.0,p1735
526,368.34434742429,3.4437412685818,C27H44,1,"[ST] (5Z,7E)-9,10-seco-5,7,10(19)-cholestatriene",7.0,Lipids: Sterol lipids,Secosteroids,499937,3.74836319045195,10.3961249573831,8.23697995721965,1,0.0245076562915776,0.0189169807516381,0.034208649250936,1.0,100323.53515625,278248.3859375,220459.6796875,26764.625,37016.1669180821,148068.194169677,105388.20936674,8794.02975778705,0.368967928217749,0.53214394639089,0.478038476315155,0.328569137725152,3.73802780227229,2.8745317323988,3.35459065593066,0.0,p2292
329,172.013682618273,14.8362708536784,C3H9O6P,3,sn-Glycerol 3-phosphate,10.0,Lipid Metabolism,Glycerolipid metabolism__Glycerophospholipid metabolism,6622591,1.40139143148766,0.997632754224078,0.628389383132176,1,0.697340576896373,0.998216604019372,0.707258652957369,1.0,3154215.5,2245445.9375,1414362.53125,2250774.07291667,1636699.11555883,2454601.07496466,553022.260046616,3330368.81207272,0.518892610716936,1.09314636971288,0.391004603012114,1.47965486725065,0.0592736448080461,1.65858411233531e-06,0.0613821708947236,0.0,n1042
320,257.10263431911,13.7800333174448,C8H20NO6P,1,sn-glycero-3-Phosphocholine,10.0,Lipid Metabolism,Glycerophospholipid metabolism__Ether lipid metabolism,16586353,1.62756246770211,1.92125327021875,1.756021971386,1,0.336918756145926,0.135352214954223,0.196528196107066,1.0,8856433.25,10454561.15,9555449.75,5441532.0,5642054.12370674,5617957.76477596,4660293.59150504,2477026.5414119,0.637057149807654,0.537369066397967,0.487710543557098,0.455207566805065,0.307138033979028,0.666641588784156,0.607608284994376,0.0,p789
319,215.056038302837,15.2919485304091,C5H14NO6P,1,sn-glycero-3-Phosphoethanolamine,8.0,Lipid Metabolism,Glycerophospholipid metabolism__Ether lipid metabolism,873732,1.80016052826115,2.69576656543558,1.90819041892217,1,0.268976067647038,0.0258024253923414,0.0867935247457103,1.0,340782.3046875,510326.45625,361233.078125,189306.619791667,223039.819337083,212027.928760018,139933.731647333,39305.4596713132,0.654493546962811,0.415475086904273,0.387377956563852,0.207628553690141,0.44734122646523,2.21617305945895,1.3991381054041,0.0,n2108
